gaze_x,gaze_y,inout_score,in_frame,head_box_xmin,head_box_ymin,head_box_xmax,head_box_ymax,distance_from_center,json_path,person_id,label,frame_file
20,54,0.00018483724852558225,False,369.1875,284.78125,1097.8125,720.0,25.059928172283335,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0121_gaze.json,person_1,scripted,frame_0121_gaze.json
34,37,2.9417335099424236e-05,False,367.9375,281.125,1096.5625,719.875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0122_gaze.json,person_1,scripted,frame_0122_gaze.json
34,37,4.389188688946888e-05,False,370.1875,281.53125,1098.8125,717.46875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0123_gaze.json,person_1,scripted,frame_0123_gaze.json
34,37,5.113905717735179e-05,False,373.6875,282.53125,1102.3125,718.46875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0124_gaze.json,person_1,scripted,frame_0124_gaze.json
34,37,4.7942634409992024e-05,False,370.5625,282.28125,1106.4375,718.21875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0125_gaze.json,person_1,scripted,frame_0125_gaze.json
34,37,5.821893137181178e-05,False,367.8125,282.03125,1103.6875,717.96875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0126_gaze.json,person_1,scripted,frame_0126_gaze.json
34,37,0.0010029266122728586,False,372.5,281.53125,1097.5,717.46875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0127_gaze.json,person_1,scripted,frame_0127_gaze.json
20,55,0.0014026733115315437,False,372.1875,283.03125,1100.8125,718.96875,25.942243542145693,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0128_gaze.json,person_1,scripted,frame_0128_gaze.json
19,55,0.00020314320863690227,False,374.5,286.59375,1099.5,716.90625,26.419689627245813,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0129_gaze.json,person_1,scripted,frame_0129_gaze.json
19,55,0.00015068547509144992,False,372.1875,284.03125,1100.8125,719.96875,26.419689627245813,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0130_gaze.json,person_1,scripted,frame_0130_gaze.json
33,37,4.459708361537196e-05,False,374.0,286.34375,1099.0,716.65625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0131_gaze.json,person_1,scripted,frame_0131_gaze.json
34,37,5.6111453886842355e-05,False,369.0625,286.34375,1104.9375,716.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0132_gaze.json,person_1,scripted,frame_0132_gaze.json
33,37,1.6974459867924452e-05,False,373.0,285.09375,1098.0,715.40625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0133_gaze.json,person_1,scripted,frame_0133_gaze.json
33,37,2.151993066945579e-05,False,370.25,286.34375,1095.25,716.65625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0134_gaze.json,person_1,scripted,frame_0134_gaze.json
33,37,2.3069651433615945e-05,False,370.0,286.59375,1095.0,716.90625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0135_gaze.json,person_1,scripted,frame_0135_gaze.json
34,37,7.83558061812073e-05,False,370.1875,285.09375,1098.8125,715.40625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0136_gaze.json,person_1,scripted,frame_0136_gaze.json
34,37,0.0003015710972249508,False,375.875,282.78125,1093.625,718.71875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0137_gaze.json,person_1,scripted,frame_0137_gaze.json
34,37,8.335467282449827e-05,False,373.625,285.84375,1091.375,716.15625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0138_gaze.json,person_1,scripted,frame_0138_gaze.json
34,37,6.089463931857608e-05,False,371.4375,286.84375,1100.0625,717.15625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0139_gaze.json,person_1,scripted,frame_0139_gaze.json
20,54,0.00039068880141712725,False,370.4375,284.03125,1099.0625,719.96875,25.059928172283335,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0140_gaze.json,person_1,scripted,frame_0140_gaze.json
20,54,0.00011023652768926695,False,366.8125,283.78125,1102.6875,719.71875,25.059928172283335,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0141_gaze.json,person_1,scripted,frame_0141_gaze.json
21,53,0.0002891170443035662,False,372.1875,287.59375,1100.8125,717.90625,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0142_gaze.json,person_1,scripted,frame_0142_gaze.json
21,53,0.00022864920902065933,False,373.1875,287.34375,1101.8125,717.65625,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0143_gaze.json,person_1,scripted,frame_0143_gaze.json
33,37,0.00338838342577219,False,372.6875,285.53125,1101.3125,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0144_gaze.json,person_1,scripted,frame_0144_gaze.json
34,36,0.0015445499448105693,False,378.625,285.84375,1096.375,716.15625,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0145_gaze.json,person_1,scripted,frame_0145_gaze.json
34,36,0.0012919927248731256,False,377.625,283.84375,1095.375,714.15625,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0146_gaze.json,person_1,scripted,frame_0146_gaze.json
34,36,0.00010137150820810348,False,377.125,281.28125,1094.875,717.21875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0147_gaze.json,person_1,scripted,frame_0147_gaze.json
34,37,0.00017982196004595608,False,374.5,286.34375,1099.5,716.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0148_gaze.json,person_1,scripted,frame_0148_gaze.json
34,37,0.0001299316791119054,False,376.1875,286.59375,1104.8125,716.90625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0149_gaze.json,person_1,scripted,frame_0149_gaze.json
34,37,7.267877663252875e-05,False,373.1875,287.09375,1101.8125,717.40625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0150_gaze.json,person_1,scripted,frame_0150_gaze.json
34,37,5.574866008828394e-05,False,374.0,287.34375,1099.0,717.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0151_gaze.json,person_1,scripted,frame_0151_gaze.json
34,37,5.708216122002341e-05,False,373.5,285.59375,1098.5,715.90625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0152_gaze.json,person_1,scripted,frame_0152_gaze.json
20,55,0.0003042435273528099,False,373.5,284.84375,1098.5,715.15625,25.942243542145693,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0153_gaze.json,person_1,scripted,frame_0153_gaze.json
21,53,6.440843208110891e-06,False,374.0,281.78125,1099.0,717.71875,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0154_gaze.json,person_1,scripted,frame_0154_gaze.json
33,37,2.6308522137696855e-05,False,372.5,283.28125,1097.5,719.21875,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0155_gaze.json,person_1,scripted,frame_0155_gaze.json
33,37,1.6082282172646956e-06,False,373.5,282.78125,1098.5,718.71875,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0156_gaze.json,person_1,scripted,frame_0156_gaze.json
33,37,1.0179070159210823e-05,False,379.125,282.53125,1096.875,718.46875,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0157_gaze.json,person_1,scripted,frame_0157_gaze.json
33,37,1.2858315130870324e-05,False,373.1875,288.0,1101.8125,715.5,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0158_gaze.json,person_1,scripted,frame_0158_gaze.json
33,37,3.335404835524969e-05,False,373.25,287.34375,1098.25,717.65625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0159_gaze.json,person_1,scripted,frame_0159_gaze.json
20,54,0.0035650795325636864,False,371.6875,288.34375,1100.3125,718.65625,25.059928172283335,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0160_gaze.json,person_1,scripted,frame_0160_gaze.json
14,50,0.019833795726299286,False,366.5625,284.78125,1102.4375,720.0,25.45584412271571,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0161_gaze.json,person_1,scripted,frame_0161_gaze.json
19,56,0.11774055659770966,False,364.1875,288.25,1107.3125,715.75,27.294688127912362,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0162_gaze.json,person_1,scripted,frame_0162_gaze.json
19,56,0.04486304149031639,False,365.8125,288.75,1101.6875,716.25,27.294688127912362,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0163_gaze.json,person_1,scripted,frame_0163_gaze.json
32,63,0.01057981327176094,False,371.0,286.84375,1096.0,717.15625,31.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0164_gaze.json,person_1,scripted,frame_0164_gaze.json
32,63,0.00544998561963439,False,371.4375,287.84375,1100.0625,718.15625,31.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0165_gaze.json,person_1,scripted,frame_0165_gaze.json
33,37,2.5058399842237122e-05,False,372.1875,284.28125,1100.8125,720.0,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0166_gaze.json,person_1,scripted,frame_0166_gaze.json
33,37,3.685526826302521e-05,False,373.5,283.78125,1098.5,719.71875,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0167_gaze.json,person_1,scripted,frame_0167_gaze.json
34,37,4.726568931801012e-06,False,372.6875,286.34375,1101.3125,716.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0168_gaze.json,person_1,scripted,frame_0168_gaze.json
34,37,2.2875765353091992e-05,False,379.5,286.34375,1104.5,716.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0169_gaze.json,person_1,scripted,frame_0169_gaze.json
34,37,4.085773980477825e-05,False,380.625,285.84375,1098.375,716.15625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0170_gaze.json,person_1,scripted,frame_0170_gaze.json
34,37,3.0242996217566542e-05,False,380.625,288.34375,1098.375,718.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0171_gaze.json,person_1,scripted,frame_0171_gaze.json
21,44,0.00021989842934999615,False,372.5625,286.4375,1098.9375,719.5625,16.278820596099706,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0172_gaze.json,person_1,scripted,frame_0172_gaze.json
32,63,0.0002451931359246373,False,374.0,282.28125,1099.0,718.21875,31.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0173_gaze.json,person_1,scripted,frame_0173_gaze.json
32,38,2.805002441164106e-05,False,378.625,282.53125,1096.375,718.46875,6.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0174_gaze.json,person_1,scripted,frame_0174_gaze.json
32,38,7.83870491432026e-05,False,378.5,286.84375,1103.5,717.15625,6.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0175_gaze.json,person_1,scripted,frame_0175_gaze.json
21,44,0.00023498834343627095,False,372.75,289.75,1097.75,717.25,16.278820596099706,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0176_gaze.json,person_1,scripted,frame_0176_gaze.json
33,37,2.015141762967687e-05,False,373.5,288.75,1098.5,716.25,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0177_gaze.json,person_1,scripted,frame_0177_gaze.json
33,37,3.0111596061033197e-05,False,371.5,289.0,1096.5,716.5,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0178_gaze.json,person_1,scripted,frame_0178_gaze.json
32,38,9.528589725960046e-05,False,368.0625,287.09375,1103.9375,717.40625,6.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0179_gaze.json,person_1,scripted,frame_0179_gaze.json
33,37,0.002439943142235279,False,368.5625,288.09375,1104.4375,718.40625,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0180_gaze.json,person_1,scripted,frame_0180_gaze.json
21,53,0.0011204013135284185,False,367.0625,292.25,1102.9375,719.75,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0181_gaze.json,person_1,scripted,frame_0181_gaze.json
21,53,9.345394209958613e-05,False,365.5625,293.0,1101.4375,720.0,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0182_gaze.json,person_1,scripted,frame_0182_gaze.json
21,53,0.0007372571271844208,False,370.4375,288.34375,1099.0625,718.65625,23.706539182259394,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0183_gaze.json,person_1,scripted,frame_0183_gaze.json
21,44,0.00040229977457784116,False,368.5625,284.03125,1104.4375,719.96875,16.278820596099706,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0184_gaze.json,person_1,scripted,frame_0184_gaze.json
20,54,0.0001936986664077267,False,374.0,285.53125,1099.0,720.0,25.059928172283335,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0185_gaze.json,person_1,scripted,frame_0185_gaze.json
34,37,6.699762161588296e-05,False,374.5,287.84375,1099.5,718.15625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0186_gaze.json,person_1,scripted,frame_0186_gaze.json
34,37,6.615035090362653e-05,False,375.375,283.28125,1093.125,719.21875,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0187_gaze.json,person_1,scripted,frame_0187_gaze.json
34,37,0.0001321409799857065,False,373.1875,286.09375,1101.8125,716.40625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0188_gaze.json,person_1,scripted,frame_0188_gaze.json
21,44,6.63894898025319e-05,False,370.0625,284.53125,1105.9375,720.0,16.278820596099706,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0189_gaze.json,person_1,scripted,frame_0189_gaze.json
33,37,1.5547513612546027e-05,False,372.6875,282.78125,1101.3125,718.71875,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0190_gaze.json,person_1,scripted,frame_0190_gaze.json
32,38,3.494961856631562e-05,False,370.5,285.09375,1095.5,715.40625,6.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0191_gaze.json,person_1,scripted,frame_0191_gaze.json
20,55,0.0005644710618071258,False,374.0,282.53125,1099.0,718.46875,25.942243542145693,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0192_gaze.json,person_1,scripted,frame_0192_gaze.json
33,38,0.00021099667355883867,False,375.5,285.09375,1100.5,715.40625,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0193_gaze.json,person_1,scripted,frame_0193_gaze.json
34,37,0.00018735689809545875,False,378.125,285.09375,1095.875,715.40625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0194_gaze.json,person_1,scripted,frame_0194_gaze.json
34,36,0.00861268863081932,False,377.625,285.09375,1095.375,715.40625,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0195_gaze.json,person_1,scripted,frame_0195_gaze.json
34,37,0.00022520947095472366,False,371.5,284.59375,1096.5,714.90625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0196_gaze.json,person_1,scripted,frame_0196_gaze.json
34,37,5.904553472646512e-05,False,373.875,285.59375,1091.625,715.90625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0197_gaze.json,person_1,scripted,frame_0197_gaze.json
33,38,4.034126322949305e-05,False,376.625,288.34375,1094.375,718.65625,6.082762530298219,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0198_gaze.json,person_1,scripted,frame_0198_gaze.json
34,37,5.337768925528508e-06,False,370.1875,287.34375,1098.8125,717.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0199_gaze.json,person_1,scripted,frame_0199_gaze.json
34,37,4.955744316248456e-06,False,370.0625,286.59375,1105.9375,716.90625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0200_gaze.json,person_1,scripted,frame_0200_gaze.json
33,37,0.000996938208118081,False,371.75,290.0,1096.75,717.5,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0201_gaze.json,person_1,scripted,frame_0201_gaze.json
20,55,0.0015584988286718726,False,371.0,288.59375,1096.0,718.90625,25.942243542145693,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_1\scripted\data\frame_0202_gaze.json,person_1,scripted,frame_0202_gaze.json
